inn,ogrn,region,region_taxcode,creation_date,dissolution_date,age,eligible,exemption_criteria,financial,filed,imputed,simplified,articulated,totals_adjustment,outlier,okved,okved_section,okpo,okopf,okogu,okfc,oktmo,lon,lat,geocoding_quality,line_1100,line_1110,line_1120,line_1130,line_1140,line_1150,line_1160,line_1170,line_1180,line_1190,line_1200,line_1210,line_1220,line_1230
0101012764,1170105003452,adygeya,0100,2017-12-04,,6.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.11,G,20795332,12300,4210014,16,79605410101,40.3620999,44.8863532,street,,,,,,,,,,,,,,
0101012796,1170105003705,adygeya,0100,2017-12-29,,6.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.41,A,22600781,20109,4210014,16,79640425111,40.1817843,45.047864,street,,,,,,,,,,,,,,
0101012813,1180105000778,adygeya,0100,2018-03-21,,5.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.33,G,28012631,20110,4210014,16,79640425101,40.181504,45.0646563,street,,,,,,,,,,,,,,
0101012820,1180105000790,adygeya,0100,2018-03-21,,5.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.33,G,28019403,20110,4210014,16,79618430106,39.9081819,45.0591854,street,20373.0,,,,,20373.0,,,,,1.0,0.0,,
0101012838,1180105001020,adygeya,0100,2018-04-18,,5.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,95.11,S,28466303,12300,4210014,16,79640430101,40.2379377,45.0191383,street,,,,,,,,,,,20.0,20.0,,
0101012845,1180105001405,adygeya,0100,2018-06-01,,5.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,94.99,S,29751218,20200,4220003,53,79605407101,40.056592,44.8771165,street,,,,,,,,,,,196.0,,,
0101012852,1180105001790,adygeya,0100,2018-06-26,,5.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.51,C,31410111,12267,4210014,16,79640430101,40.220361,45.025899,street,,,,,,,,,,,,,,
0101012877,1180105002142,adygeya,0100,2018-08-15,2023-06-27,5.0,1.0,none,0.0,0.0,0.0,,,,0.0,71.12.70,M,,12300,4210014,16,79605407101,40.0565173,44.8742248,street,,,,,,,,,,,,,,
0101012884,1180105002307,adygeya,0100,2018-08-29,,5.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.05,C,32710737,12300,4210014,16,79605407101,40.0760919,44.8610365,street,4254.0,,,,,4254.0,,,,,10201.0,784.0,562.0,8263.0
0101012891,1180105002681,adygeya,0100,2018-10-04,,5.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.10,N,33484958,12300,4210014,16,79701000001,40.1094564,44.623996149999996,house,1937.0,,,,,1937.0,,,,,32332.0,308.0,,26379.0
0101012901,1180105002813,adygeya,0100,2018-10-19,,5.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.32,G,34051411,12300,4210014,16,79615420101,40.49477,44.8902765,street,,,,,,,,,,,12.0,10.0,,
0101012926,1180105003143,adygeya,0100,2018-11-21,,5.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,70.22,M,34697165,20600,4210014,16,79605407101,40.0827671,44.8597625,street,,,,,,,,,,,,,,
0101012933,1180105003627,adygeya,0100,2018-12-21,,5.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.32,C,35514971,12300,4210014,16,79640430101,40.220361,45.025899,street,1080.0,,,,,1080.0,,,,,11992.0,5109.0,,6872.0
0101012940,1190105000106,adygeya,0100,2019-01-18,,4.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,01.11.10,A,36312962,12300,4210014,16,79605402116,40.1965215,44.8753621,street,242.0,,,,,242.0,,,,,1.0,0.0,,
0101013006,1190105001228,adygeya,0100,2019-04-25,,4.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.42.11,A,39732009,12300,4210014,16,79605410101,40.3461722,44.8892637,street,,,,,,,,,,,36734.0,30248.0,,562.0
0101013020,1190105001602,adygeya,0100,2019-06-20,,4.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.25,A,40732776,12300,4210011,34,79615408106,40.6839335,44.576791,street,6710.0,,,,,6710.0,,,,0.0,4056.0,,,4037.0
0101013038,1190105002075,adygeya,0100,2019-08-09,,4.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,46.33,G,41251116,20110,4210014,16,79618430101,39.9491176,45.057542,street,,,,,,,,,,,8818.0,8171.0,,410.0
0101013060,1190105002691,adygeya,0100,2019-10-16,,4.0,1.0,none,0.0,0.0,0.0,,,,0.0,90.04.20,R,41869945,71400,4210014,16,79618404101,39.6612615,45.0499746,street,,,,,,,,,,,,,,
0101013077,1190105003153,adygeya,0100,2019-12-10,,4.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.11.10,A,42687531,12300,4210014,16,79615420101,40.5118815,44.8945296,street,,,,,,,,,,,19727.0,14618.0,,5047.0
0101013084,1200100000198,adygeya,0100,2020-01-24,,3.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,22.22,C,43235854,12300,4210014,16,79618420101,39.5705319,45.1278668,street,16998.0,,,,,16998.0,,,,,10495.0,1677.0,0.0,8818.0
0101013091,1200100000264,adygeya,0100,2020-01-31,,3.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,80.10,N,43263075,12300,4210014,16,79618435101,39.668301,45.194397,street,,,,,,,,,,,5375.0,73.0,,1057.0
0101013126,1200100000430,adygeya,0100,2020-02-19,2024-05-06,3.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01.47.10,A,43495012,12300,4210014,16,79640435101,40.2191022,45.0091962,city,1668.0,,,,,1668.0,,,,,22415.0,,0.0,
0101013133,1200100000583,adygeya,0100,2020-03-11,,3.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,43755039,12300,4210014,16,79701000001,40.1152003,44.5923716,street,,,,,,,,,,,91123.0,943.0,,82151.0
0101013140,1200100000704,adygeya,0100,2020-03-23,,3.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,43924915,12300,4210014,16,79618435101,39.6606449,45.1901121,street,1858.0,,,,,1858.0,,,,,5915.0,11.0,,5878.0
0101013158,1200100001672,adygeya,0100,2020-09-02,2024-10-24,3.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,70.21,M,45467907,71400,4210014,16,79605407101,40.056592,44.8771165,street,,,,,,,,,,,,,,
0101013165,1200100001771,adygeya,0100,2020-09-17,,3.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,85.42.10,P,45622396,12300,4210014,16,79618420101,39.590842,45.144,street,,,,,,,,,,,343.0,,,340.0
0101013172,1200100001848,adygeya,0100,2020-09-25,,3.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,01.50,A,45768431,12300,4210014,16,79615425101,40.5390038,44.7862458,street,1880.0,,,,,1880.0,,,,,54538.0,47950.0,,0.0
0101013180,1200100001914,adygeya,0100,2020-10-06,,3.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.33.10,G,45920809,20112,4210014,16,79618415106,39.76179,45.0996339,street,4672.0,,,,,4672.0,,,,,2255.0,102.0,,452.0
0101013207,1200100002145,adygeya,0100,2020-10-26,,3.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,49.41,H,46182390,12300,4210014,16,79618420101,39.5775968,45.1311318,street,2603.0,,,,,2603.0,,,,,29430.0,108.0,,29308.0
0101013214,1200100002211,adygeya,0100,2020-11-10,,3.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47.11,G,46322097,12300,4210014,16,79640430101,40.2533834,45.0134804,street,,,,,,,,,,,3631.0,1735.0,,1159.0
0101013221,1200100002288,adygeya,0100,2020-11-17,,3.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.07,C,46396724,12300,4210014,16,79618404101,39.6397508,45.0474783,street,,,,,,,,,,,10.0,10.0,,
0101013239,1200100002442,adygeya,0100,2020-12-08,,3.0,1.0,none,0.0,0.0,0.0,,,,0.0,41.20,F,46607351,12300,4210014,16,79605407106,39.9559282,44.8032428,street,,,,,,,,,,,,,,
0101013246,1200100002464,adygeya,0100,2020-12-08,,3.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25.11,C,46607291,12300,4210014,16,79618435101,39.66868996181687,45.198893049999995,house,14046.0,,,,,14046.0,,,,,54024.0,45659.0,,5012.0
0101013260,1200100002520,adygeya,0100,2020-12-16,,3.0,1.0,none,0.0,0.0,0.0,,,,0.0,88.99,Q,46727440,70401,4210014,50,79615415101,40.3870050603677,45.007082499999996,house,,,,,,,,,,,,,,
0101013278,1210100000109,adygeya,0100,2021-02-02,,2.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.69,G,47073590,12300,4210014,16,79618420101,39.5016149,45.0753153,street,,,,,,,,,,,6602.0,2202.0,,4383.0
0101013292,1210100000527,adygeya,0100,2021-03-24,,2.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,69.10,M,47726170,12300,4210014,16,79615420101,40.48943155,44.8976641,house,,,,,,,,,,,10.0,10.0,,
0101013302,1210100000736,adygeya,0100,2021-04-15,,2.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,88.10,Q,75901749,71400,4210014,16,79640430101,40.2298102,45.0174183,house,,,,,,,,,,,1052.0,,,6.0
0101013310,1210100000945,adygeya,0100,2021-04-28,,2.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.11.10,A,91782089,20107,4210014,16,79615420101,40.50679865000001,44.896566750000005,house,,,,,,,,,,,,,,
0101013327,1210100001187,adygeya,0100,2021-06-03,2024-12-05,2.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.21.11,G,50356089,12300,4210014,16,79615420101,40.4969189,44.89538555,house,,,,,,,,,,,,,,
0101013334,1210100001286,adygeya,0100,2021-06-16,,2.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.30,G,49704497,12300,4210014,16,79615420101,40.500842863231554,44.8997085,house,,,,,,,,,,,,,,
0101013341,1210100001330,adygeya,0100,2021-06-23,,2.0,1.0,none,0.0,0.0,0.0,,,,0.0,93.11,R,47812751,20200,4220003,53,79605415101,40.1319815,44.7933764,street,,,,,,,,,,,,,,
0101013359,1210100001374,adygeya,0100,2021-06-28,,2.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88.10,Q,52508392,71400,4210014,16,79618435101,39.659299250000004,45.1918729,house,,,,,,,,,,,2219.0,,,49.0
0101013366,1210100001407,adygeya,0100,2021-07-01,,2.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,56.10,I,48179824,12300,4210014,16,79605407101,40.067632,44.8614425,street,2789.0,,,,,2789.0,,,,,251.0,104.0,,
0101013373,1210100001462,adygeya,0100,2021-07-12,,2.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.32,C,52039135,12300,4210014,16,79618420101,39.6039648,45.1476517,street,,,,,,,,,,,10.0,,,
0101013380,1210100001495,adygeya,0100,2021-07-15,,2.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,38.11,E,55849320,12300,4210014,16,79605407101,40.0760919,44.8610365,street,,,,,,,,,,,0.0,,,
0101013398,1210100001650,adygeya,0100,2021-08-13,,2.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,86.21,Q,54089982,12300,4210014,16,79615420101,40.4988288,44.8955292,house,,,,,,,,,,,10.0,,,
0101013408,1210100001870,adygeya,0100,2021-09-06,,2.0,1.0,none,0.0,0.0,0.0,,,,0.0,38.21,E,58907213,12300,4210014,16,79605407101,40.09299442075009,44.85965495,house,,,,,,,,,,,,,,
0101013415,1210100002056,adygeya,0100,2021-09-27,,2.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,49661457,12300,4210014,16,79615420101,40.47552100770648,44.901551850000004,house,,,,,,,,,,,27368.0,17000.0,,3981.0
0101013422,1210100002090,adygeya,0100,2021-09-28,,2.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47.11,G,59403006,12300,4210014,16,79618404101,39.6416159,45.0532697,house,,,,,,,,,,,374.0,374.0,,
0101013430,1210100002133,krasnodar,2300,2021-10-05,,2.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.41,C,72896189,12300,4210011,24,03613437111,41.0091802,45.2902792,street,51.0,,,,,51.0,,,,,111145.0,11457.0,,98486.0
0101980035,1120100000162,adygeya,0100,2012-05-03,,11.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,84.24,O,67892640,21100,4210020,16,79618404101,39.64787,45.0446381,street,,,,,,,,,,,0.0,,,
0101980042,1120100000173,adygeya,0100,2012-05-03,,11.0,1.0,none,0.0,0.0,0.0,,,,0.0,84.24,O,67892657,21100,4210020,16,79618415101,39.7120555,45.1002494,street,,,,,,,,,,,,,,
0101980050,1120100000184,adygeya,0100,2012-05-03,,11.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,84.24,O,67892769,21100,4210020,16,79615430101,40.6235077,44.7322489,street,,,,,,,,,,,,,,
0101980067,1120100000239,adygeya,0100,2012-05-11,,11.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,84.24,O,67892829,21100,4210020,16,79605407101,40.067632,44.8614425,street,,,,,,,,,,,0.0,,,
0101980074,1120100000240,adygeya,0100,2012-05-14,,11.0,1.0,none,0.0,0.0,0.0,,,,0.0,93.19,R,67893036,20614,4210014,16,79640430101,40.2379377,45.0191383,street,,,,,,,,,,,,,,
0101980123,1120100000547,adygeya,0100,2012-08-14,,11.0,1.0,none,0.0,0.0,0.0,,,,0.0,84.24,O,67895302,21100,4210020,16,79618420101,39.5890919,45.1482897,street,,,,,,,,,,,,,,
0101980130,1120100000558,adygeya,0100,2012-08-14,,11.0,1.0,none,0.0,0.0,0.0,,,,0.0,84.24,O,67895124,21100,4210020,16,79618420101,39.5775968,45.1311318,street,,,,,,,,,,,,,,
0101980148,1120100000701,adygeya,0100,2012-12-12,,11.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,85.21,P,67897577,75500,4210014,16,79618420101,39.5866935,45.1419724,street,1250.0,,,,,1250.0,,,,,181.0,,,180.0
0101980155,1120100000734,adygeya,0100,2012-12-28,,11.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.99,S,67897896,20200,4220003,53,79605402101,40.1773929,44.9212548,street,,,,,,,,,,,0.0,,,
0101980170,1130100000250,adygeya,0100,2013-04-25,,10.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,84.24,O,16238235,21100,4210020,16,79605407106,39.9498458,44.8072347,street,,,,,,,,,,,0.0,,,
0101980187,1130100000348,adygeya,0100,2013-06-14,,10.0,1.0,none,0.0,0.0,0.0,,,,0.0,94.12,S,16239507,20200,4220003,53,79615420101,40.4983845,44.9022615,street,,,,,,,,,,,,,,
0101980204,1140100000028,adygeya,0100,2014-01-14,,9.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.11,A,16245399,21100,4210020,16,79618420101,39.5890919,45.1482897,street,,,,,,,,,,,,,,
0101980211,1140100000182,adygeya,0100,2014-06-03,,9.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01.11,A,16584813,21100,4210020,16,79605410101,40.3620999,44.8863532,street,,,,,,,,,,,0.0,,,
0101980236,1140100000369,adygeya,0100,2014-09-01,,9.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.99,S,16587415,20210,4220003,53,79615420101,40.5073608,44.903724,street,,,,,,,,,,,,,,
0101980243,1140100000457,adygeya,0100,2014-11-19,,9.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01.41,A,16590015,21100,4210020,16,79618408101,39.8403884,45.0288962,street,,,,,,,,,,,0.0,,,
0101980250,1140100000468,adygeya,0100,2014-11-19,2024-03-07,9.0,1.0,none,0.0,0.0,0.0,,,,0.0,88.10,Q,16590201,70401,4220003,50,79615425101,40.5537157,44.7783428,street,,,,,,,,,,,,,,
0101980268,1140100000479,adygeya,0100,2014-12-10,,9.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01.41,A,16590009,21100,4210020,16,79605420101,40.3440282,44.8048058,street,,,,,,,,,,,0.0,,,
0102000095,1020100864200,adygeya,0100,1992-12-28,2024-04-08,31.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,71.11.10,M,16588610,65243,4210007,14,79618420101,39.590842,45.144,street,0.0,,,,,,,,,,61.0,0.0,,0.0
0102000514,1020100864222,adygeya,0100,1992-12-10,2023-07-06,31.0,1.0,none,0.0,0.0,0.0,,,,0.0,95.29,S,,12300,4210014,16,79618420101,39.590842,45.144,street,,,,,,,,,,,,,,
0102000539,1020100864277,adygeya,0100,2000-08-18,,23.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,96.02,S,16586158,12300,4210014,16,79618420101,39.590842,45.144,street,151.0,,,,,151.0,,,,,76.0,,,11.0
0102000553,1020100863936,adygeya,0100,2000-03-03,,23.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,16588828,12300,4210014,16,79701000001,40.1152003,44.5923716,street,10135.0,,,,,7989.0,,,,2146.0,17.0,0.0,,0.0
0102000698,1020100860405,adygeya,0100,1999-03-31,,24.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.71,G,16590481,12300,4210014,16,79618435101,39.668301,45.194397,street,16878.0,,,,,3697.0,,,,13181.0,27753.0,9890.0,1619.0,16158.0
0102000955,1020100002856,adygeya,0100,1991-12-17,2024-11-13,32.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,94.99,S,05221504,20200,4220003,53,79618420101,39.590842,45.144,street,0.0,,,,,0.0,,,,,1446.0,382.0,0.0,65.0
0102001613,1020100861703,adygeya,0100,1999-08-13,,24.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,68.20,L,24444115,12300,4210014,16,79618420101,39.6039648,45.1476517,street,656.0,,,,,656.0,,,,,25.0,,,
0102002007,1020100864343,adygeya,0100,2000-02-21,,23.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,27683145,12300,4210014,16,79618420101,39.6039648,45.1476517,street,212.0,,,,,212.0,,,,,1289.0,,,1289.0
0102002102,1020100861780,adygeya,0100,1996-12-23,2023-10-25,27.0,1.0,none,0.0,0.0,0.0,,,,0.0,,,,65243,4210007,14,79618420101,39.5866935,45.1419724,street,,,,,,,,,,,,,,
0102002215,1020100003307,adygeya,0100,2002-12-18,,21.0,1.0,none,0.0,0.0,0.0,,,,0.0,94.20,S,16586108,20202,4220003,52,79618420101,39.5775968,45.1311318,street,,,,,,,,,,,,,,
0102002399,1020100861769,adygeya,0100,2001-10-15,2024-11-13,22.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,43.21,F,05053521,12300,4210014,16,79618420101,39.6142067,45.1474496,street,1461.0,,,,,1460.0,,1.0,,,2714.0,1589.0,,124.0
0102002649,1020100860526,adygeya,0100,1999-04-15,,24.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,08.12,B,16590736,12300,4210014,16,79630159051,38.961536200000005,44.9862178,house,620.0,,,,,620.0,,,,,0.0,0.0,,
0102003441,1020100861318,adygeya,0100,1997-08-08,,26.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.20,F,46005445,12300,4210014,16,79618420101,39.6039805,45.1428497,street,5000.0,,,,,5000.0,,,,,1587.0,,,72.0
0102003635,1020100860504,adygeya,0100,1998-06-04,,25.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,56.10,I,46008774,12300,4210014,16,79618420101,39.6039805,45.1428497,street,268.0,,,,,268.0,,,,,7975.0,4597.0,,3277.0
0102003699,1020100861505,adygeya,0100,1998-09-15,,25.0,1.0,none,0.0,0.0,0.0,,,,0.0,08.12,B,46010908,12300,4210014,16,79618415101,39.6835202,45.1088186,street,,,,,,,,,,,,,,
0102003716,1020100861879,adygeya,0100,1998-10-30,,25.0,1.0,none,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.10,C,32357956,12300,4210014,16,79618420101,39.6142067,45.1474496,street,,,,,,,,,,,,,,
0102003829,1020100860328,adygeya,0100,1999-12-02,2024-12-18,24.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.11,A,46007390,12300,4210014,16,79618420101,39.6039648,45.1476517,street,,,,,,,,,,,,,,
0102003963,1020100864233,adygeya,0100,2000-03-03,2023-12-05,23.0,1.0,none,0.0,0.0,0.0,,,,0.0,42.91.20,F,,12300,4210014,16,79701000001,40.0915675,44.6309851,street,,,,,,,,,,,,,,
0102003995,1020100861472,adygeya,0100,2000-09-05,,23.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,08.12.10,B,53000402,12300,4210014,16,79618420101,39.590842,45.144,street,5113.0,,,,,5113.0,,,,,17013.0,749.0,,16260.0
0102004205,1050100514914,adygeya,0100,2001-07-11,2023-06-27,22.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.47,A,,65243,4210007,14,79701000001,40.1082441,44.6122682,street,,,,,,,,,,,,,,
0102004283,1020100860372,adygeya,0100,2002-01-26,,21.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.82,C,52999792,12300,4210014,16,79618420101,39.5705319,45.1278668,street,5111.0,,,,,5111.0,,,,,2964.0,371.0,,2592.0
0102004413,1020100864266,adygeya,0100,2002-02-18,,21.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.29,G,53007663,12300,4210014,16,79618404101,39.6397508,45.0474783,street,4.0,,,,,4.0,,,,,3824.0,2647.0,,
0102004452,1020100859514,adygeya,0100,2002-09-04,2023-06-27,21.0,1.0,none,0.0,0.0,0.0,,,,0.0,,,,14153,4210004,16,79618420101,39.6039648,45.1476517,street,,,,,,,,,,,,,,
0102004519,1020100862055,adygeya,0100,2002-12-20,,21.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.32,C,16588981,14100,4210004,16,79618415101,39.7009238,45.1016137,city,,,,,,,,,,,,,,
0102004558,1030100665253,adygeya,0100,2003-03-04,,20.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.11,A,03604425,14100,4210004,16,79618420101,39.6039648,45.1476517,street,106428.0,,,,,106428.0,,,,,66394.0,64949.0,,412.0
0102004710,1030100667354,adygeya,0100,2003-12-09,,20.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,69.10,M,14753683,20616,4210014,16,79618420101,39.590842,45.144,street,,,,,,,,,,,4.0,,,
0102004741,1040100665274,adygeya,0100,2004-03-25,,19.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.10,A,72615351,14100,4210004,16,79618430106,39.90847185,45.0572481,house,38336.0,,,,,38336.0,,,,,52580.0,38413.0,,11166.0
0102004773,1040100001732,adygeya,0100,2004-03-26,,19.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,94.99,S,39688509,20200,4220003,53,79618420101,39.5775968,45.1311318,street,,,,,,,,,,,461.0,,,
0102004780,1040100665329,krasnodar,2300,2004-04-26,,19.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,23.32,C,72615983,12300,4210014,16,03701000001,38.9766737,45.1237214,house,18885.0,,,,,18885.0,,,,,345203.0,41426.0,,303755.0
0102004798,1040100665461,adygeya,0100,2004-05-19,,19.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,23.32,C,72615919,12300,4210014,16,79618404101,39.6627294,45.039732,street,2000.0,,,,,2000.0,,,,,,,,
0102004886,1040100510482,adygeya,0100,2004-08-10,,19.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.11.10,A,03604773,14100,4210014,16,79618408101,39.8349339,45.035211,street,170056.0,,,,,169457.0,,,,599.0,147499.0,136219.0,,4929.0
0102004893,1040100510581,adygeya,0100,2004-08-16,,19.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.12,A,00570364,14100,4210004,16,79618435101,39.668301,45.194397,street,50551.0,,,,,50551.0,,,,,60114.0,17502.0,,38769.0
0102004910,1040100510856,adygeya,0100,2004-09-06,,19.0,1.0,none,0.0,0.0,1.0,0.0,1.0,0.0,0.0,08.10,B,72617195,12300,4210014,16,79618420101,39.6039648,45.1476517,street,0.0,,,,,,,,,,0.0,,,
0102004935,1030100001425,adygeya,0100,2003-08-15,,20.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.99,S,72615948,20200,4220003,53,79618420101,39.5775968,45.1311318,street,,,,,,,,,,,0.0,,,
0103000281,1020100507019,adygeya,0100,1999-01-11,,24.0,1.0,none,0.0,0.0,0.0,,,,0.0,31.09,C,16594266,12300,4210014,16,79615408101,40.7087912,44.6232082,street,,,,,,,,,,,,,,
0103001373,1020100509483,adygeya,0100,1999-09-02,,24.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47.10,G,01628887,12300,4210014,16,79615420101,40.5118815,44.8945296,street,50435.0,,,,,50435.0,,,,,49615.0,21952.0,,22217.0
0103001454,1020100510946,adygeya,0100,1996-06-28,,27.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,08.10,B,05751455,12267,4210014,16,79615420101,40.4921935,44.8948532,house,41632.0,,,,,26963.0,,,14669.0,,2990.0,1931.0,,143.0
0103001510,1020100508790,adygeya,0100,1999-11-19,,24.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.71,G,16244842,12300,4210014,16,79615420101,40.4840748,44.892744,street,440.0,,,,,440.0,,,,,4971.0,4934.0,,34.0
0103001599,1020100510100,adygeya,0100,1999-12-29,,24.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.40,C,32351770,12300,4210014,16,79615415101,40.3982499,44.991607,street,216359.0,0.0,0.0,0.0,0.0,216359.0,,,,,324910.0,199870.0,7545.0,74003.0
0103003042,1020100509406,adygeya,0100,2001-01-31,,22.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,08.12.10,B,16592652,12247,4210014,16,79615420101,40.4963631,44.8964998,city,25156.0,,,,,25156.0,,,,,21466.0,1608.0,,16839.0
0103003684,1020100508515,adygeya,0100,1999-10-20,,24.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.47,A,16238264,12300,4210014,16,79615420101,40.5132693,44.9043733,street,880.0,,,,,880.0,,,,,4800.0,1530.0,,117.0
0103006438,1020100508944,adygeya,0100,1999-04-08,,24.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.61,A,46012362,12300,4210014,16,79615420101,40.49477,44.8902765,street,,,,,,,,,,,1427.0,1398.0,,
0103006477,1020100510077,adygeya,0100,1999-09-02,,24.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.10,A,44554722,12300,4210014,16,79615420101,40.4979862,44.8900916,street,,,,,,,,,,,14.0,,,
0103007142,1020100508570,adygeya,0100,2001-02-09,,22.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.20,F,53003487,12300,4210014,16,79615420101,40.4996026,44.8940096,street,3064.0,,,,,3064.0,,,,,9837.0,0.0,,1344.0
